,location_easting_osgr,location_northing_osgr,longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions_5,light_conditions_6,light_conditions_7,weather_conditions_Fog or mist,weather_conditions_Raining + high winds,weather_conditions_Raining no high winds,weather_conditions_Snowing + high winds,weather_conditions_Snowing no high winds,road_surface_conditions_3,road_surface_conditions_4,road_surface_conditions_9,day,month
2639,544433,178420,0.078811,51.486295,2,3,6,6,0,6,20,3,4,6,0,0,8,0,0,0,0,0,1,0,0,0,0,0,14,4
2640,530426,177037,-0.123313,51.477267,2,1,2,6,0,6,30,99,2,3,203,9,5,0,0,0,0,0,0,0,0,0,0,0,23,1
2641,518050,184985,-0.298775,51.551415,1,1,2,3,4089,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2642,521294,183738,-0.252439,51.539521,1,1,7,3,404,6,30,99,2,6,0,9,9,0,0,0,0,0,1,0,0,0,0,0,7,1
2643,534831,183906,-0.057298,51.537962,1,1,2,3,107,6,20,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,4
2644,538317,175462,-0.010374,51.461241,3,2,3,3,21,6,20,3,4,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,31,1
2645,513704,172777,-0.365358,51.442584,2,3,6,4,358,1,40,1,2,3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
2646,533882,191486,-0.068087,51.606303,2,1,6,3,1010,6,20,3,2,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,17,2
2647,541192,190129,0.036857,51.592326,2,1,7,3,406,3,40,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3
2648,511009,180942,-0.401555,51.516505,2,3,6,3,312,1,20,1,2,3,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
2649,527014,182359,-0.170503,51.525871,2,1,5,4,507,6,20,0,-1,0,-1,1,5,0,0,0,0,0,0,0,0,0,0,0,9,2
2650,530012,171412,-0.131337,51.426812,2,1,1,3,23,6,20,0,-1,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,29,1
2651,529840,181245,-0.1302,51.515218,1,1,1,3,400,2,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2652,534412,178607,-0.065354,51.490443,2,1,6,5,0,6,30,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
2653,531707,175996,-0.105266,51.467615,1,1,3,5,0,6,20,6,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4
2654,531360,193343,-0.103789,51.623585,3,1,4,3,105,6,30,6,2,3,111,0,5,0,0,0,0,0,0,0,0,0,0,0,29,3
2655,514360,176993,-0.354561,51.480344,1,1,5,3,4,6,40,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
2656,530334,181100,-0.123138,51.513801,2,1,7,4,401,6,20,99,9,4,402,9,1,0,0,0,0,0,1,0,0,0,0,0,11,3
2657,541566,188759,0.0417,51.579922,2,1,5,3,406,3,50,9,4,3,406,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2658,510978,171385,-0.405001,51.430612,2,1,2,5,0,1,30,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
2659,536468,179683,-0.035343,51.499621,1,1,4,4,205,6,20,9,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,1
2660,516083,172871,-0.331113,51.442946,2,1,3,3,310,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
2661,539773,178903,0.011931,51.491805,1,1,7,3,2052,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
2662,532740,188374,-0.085744,51.578608,1,1,2,6,0,6,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
2663,515062,190815,-0.339942,51.604429,2,1,7,5,0,1,20,99,9,3,409,0,9,0,0,0,0,0,0,0,0,0,0,0,8,4
2664,525465,179594,-0.193803,51.501368,1,1,1,5,0,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2
2665,531242,178776,-0.110924,51.492706,2,1,2,3,23,2,20,9,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4
2666,546357,178293,0.106449,51.484659,2,1,5,3,206,9,30,99,2,4,213,9,0,0,0,0,0,0,0,0,0,0,0,1,12,1
2667,525741,183934,-0.188281,51.54031,2,1,5,4,507,6,20,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2668,515122,182040,-0.341948,51.525551,1,1,6,5,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
2669,521346,192040,-0.248825,51.614121,2,1,6,3,5100,7,30,3,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,1
2670,522300,190714,-0.235515,51.601998,1,1,1,5,0,3,50,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2671,526456,164189,-0.185028,51.362702,2,1,3,3,232,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
2672,533717,178268,-0.075487,51.487562,2,1,6,3,2,3,30,99,9,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,31,3
2673,528361,190881,-0.147988,51.602151,2,1,6,4,550,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
2674,530512,178941,-0.121373,51.494358,3,1,6,3,3203,1,20,99,9,3,3036,9,9,0,0,0,0,0,0,0,0,0,0,0,20,1
2675,518355,185197,-0.294306,51.553256,2,1,7,3,404,6,30,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,28,1
2676,526058,166544,-0.189907,51.383955,2,1,1,4,278,2,20,9,4,4,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
2677,516525,176925,-0.323421,51.479292,3,1,3,4,454,6,30,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
2678,535234,196074,-0.046806,51.647209,2,1,5,3,1010,3,30,99,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,2
2679,528726,173587,-0.149034,51.446652,2,1,5,3,24,6,20,6,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3
2680,539735,168399,0.007241,51.397425,1,1,6,6,0,6,30,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
2681,531435,166317,-0.112766,51.380696,1,1,1,3,213,6,30,6,2,3,236,0,5,0,0,0,0,0,0,0,0,0,0,0,26,2
2682,530681,186194,-0.116251,51.559498,2,1,7,3,503,9,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
2683,547475,177959,0.122399,51.481368,2,1,1,3,206,1,30,6,2,3,206,2,4,0,0,0,0,0,0,0,0,0,0,0,16,4
2684,530121,188938,-0.12331,51.584287,2,1,4,5,0,6,20,3,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,1
2685,533685,194601,-0.069743,51.634342,2,1,2,3,10,3,40,6,2,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,27,3
2686,531285,166887,-0.11471,51.385854,1,1,4,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
2687,522340,179356,-0.238884,51.499913,2,1,3,3,402,1,20,1,4,4,408,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
2688,537153,183408,-0.024033,51.532928,2,1,3,4,142,1,20,2,4,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,28,2
2689,527341,178304,-0.167255,51.489356,2,1,6,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
2690,520532,180053,-0.264681,51.506565,2,1,7,3,4020,9,30,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,14,1
2691,533537,191850,-0.072927,51.609656,1,1,3,6,0,9,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
2692,517188,185025,-0.311188,51.551954,1,1,4,3,404,6,30,99,9,3,404,9,9,0,0,0,0,0,1,0,0,0,0,0,15,3
2693,520934,192971,-0.254451,51.622576,2,1,4,3,1,3,50,5,4,3,5109,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
2694,555238,189154,0.239035,51.579875,1,1,2,3,127,3,50,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1
2695,525562,180549,-0.192066,51.509929,3,1,7,3,402,6,20,3,4,3,402,0,5,0,0,0,0,0,0,0,0,0,0,0,8,4
2696,524115,178774,-0.21353,51.494296,2,1,3,3,315,6,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,10,1
2697,541209,177634,0.032095,51.480045,2,1,6,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,24,3
2698,526212,178643,-0.183386,51.492655,3,2,6,6,0,1,20,1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3
2699,541975,172935,0.041233,51.437629,2,1,3,6,0,1,30,1,4,4,226,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
2700,529212,175036,-0.141515,51.459563,2,1,6,3,24,6,30,9,9,3,24,9,4,0,0,0,0,0,1,0,0,0,0,0,14,4
2701,531805,174379,-0.104458,51.453061,2,1,1,3,2214,2,20,3,4,6,0,9,1,0,0,0,0,0,0,0,0,0,0,0,19,2
2702,535354,186466,-0.048778,51.560842,1,1,3,3,104,3,20,3,2,3,104,0,5,0,0,0,0,0,0,0,0,0,0,0,14,2
2703,549848,177721,0.156446,51.478606,3,1,1,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
2704,547060,177437,0.11621,51.476786,2,1,6,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
2705,530650,178073,-0.119707,51.486526,1,1,4,3,3204,2,30,9,4,3,3204,0,8,0,0,0,0,0,0,0,0,0,0,0,12,4
2706,532250,179577,-0.096113,51.49967,1,1,3,3,3,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
2707,533122,183632,-0.082028,51.535905,2,1,4,5,0,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4
2708,553560,191028,0.215657,51.597171,2,1,4,6,0,6,30,0,-1,0,-1,0,8,0,0,0,0,0,0,0,0,0,0,0,15,2
2709,515628,170975,-0.338275,51.425999,2,1,1,3,313,6,20,3,2,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,19,2
2710,556109,186853,0.250574,51.558961,1,1,2,5,0,9,20,0,-1,0,-1,9,9,0,1,0,0,0,0,0,0,0,0,0,9,1
2711,533842,177775,-0.073875,51.483102,2,1,2,4,215,6,20,99,9,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,20,3
2712,533983,183195,-0.069788,51.531775,4,3,6,4,108,6,20,3,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2
2713,558857,187273,0.290371,51.561968,2,2,5,1,25,3,70,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
2714,527539,185297,-0.161876,51.552156,1,1,7,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
2715,527463,195255,-0.159357,51.641662,2,1,4,6,0,6,30,3,4,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,22,2
2716,518045,175138,-0.30214,51.462916,1,1,4,3,307,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
2717,529056,181448,-0.141418,51.517221,1,1,6,3,4201,6,20,6,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,1
2718,527409,195350,-0.160102,51.642528,2,1,7,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,25,3
2719,547229,180149,0.119771,51.50111,2,1,6,3,2016,1,30,1,4,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
2720,517618,181075,-0.306307,51.516364,2,1,4,4,455,6,20,3,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2
2721,521415,184642,-0.250384,51.547619,1,1,7,3,407,3,30,3,2,3,407,0,5,0,0,0,0,0,0,0,0,0,0,0,18,3
2722,530970,175191,-0.116168,51.460552,2,1,2,3,23,3,20,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,20,3
2723,526406,183195,-0.178963,51.53352,2,1,3,4,507,6,20,3,2,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,31,1
2724,550539,184299,0.169194,51.537526,2,2,4,3,1112,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2725,523885,185621,-0.214436,51.555881,1,1,5,3,5,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,2
2726,523998,189501,-0.211439,51.590726,2,1,4,6,0,7,30,5,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1
2727,523231,186526,-0.223548,51.564157,2,1,5,3,5,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
2728,546588,187487,0.113595,51.56721,2,1,5,3,118,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2729,522740,184796,-0.231231,51.548717,2,1,6,6,0,9,20,99,3,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,27,1
2730,530178,172746,-0.12846,51.438762,1,1,7,4,221,6,20,3,4,4,221,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4
2731,520531,178501,-0.265225,51.492617,1,1,1,3,315,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
2732,532113,174587,-0.09995,51.454859,2,1,2,3,215,6,20,99,9,6,0,9,1,0,0,0,0,0,0,0,0,0,0,0,27,3
2733,526612,190602,-0.173328,51.600039,1,1,3,3,1000,6,30,9,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,4
2734,535038,182424,-0.054883,51.524595,2,1,5,6,0,6,20,3,4,6,0,9,1,0,0,0,0,0,0,0,0,0,0,1,26,1
2735,528741,173697,-0.148778,51.447637,2,1,4,3,24,6,30,9,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,3
2736,544911,172225,0.083154,51.430507,2,1,2,3,211,6,30,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3
2737,518045,168360,-0.304396,51.401998,2,1,1,3,240,2,20,3,4,3,240,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
2738,530019,184575,-0.126393,51.545102,2,1,7,3,5200,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2739,539008,171076,-0.002154,51.421659,2,1,1,6,0,6,20,9,4,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2740,527695,171851,-0.164487,51.431283,1,1,5,3,24,6,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,30,3
2741,528318,176789,-0.153741,51.47552,3,1,5,6,0,6,20,6,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,3
2742,523925,182345,-0.215012,51.526431,2,1,5,4,450,6,20,2,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,2
2743,527409,176351,-0.16698,51.471789,3,2,7,3,3205,6,20,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2
2744,528876,164070,-0.150331,51.361089,2,1,3,3,237,6,20,99,9,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,1
2745,529898,179376,-0.130052,51.498408,2,1,5,4,326,9,20,99,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,3
2746,545313,168590,0.087444,51.397741,2,1,4,3,208,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
2747,539889,188050,0.017231,51.57397,3,1,7,3,11,3,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3
2748,519301,186238,-0.280316,51.562413,1,2,2,3,4089,6,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,3
2749,549607,175856,0.152189,51.461913,2,1,6,5,0,6,30,0,-1,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,27,1
2750,536344,175936,-0.038574,51.465979,2,1,4,4,2142,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
2751,547540,185797,0.126612,51.551777,2,2,3,3,124,3,30,3,4,6,0,0,4,1,0,0,0,1,0,0,0,0,0,0,10,1
2752,519431,176650,-0.281687,51.476215,1,1,4,3,205,6,30,3,4,6,0,0,8,0,0,0,0,0,1,0,0,0,0,0,15,3
2753,510851,181040,-0.403801,51.517417,2,1,3,3,4020,6,40,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2754,537291,187048,-0.020625,51.565604,2,2,6,3,1006,6,30,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
2755,540955,186859,0.032126,51.563002,1,1,5,3,116,6,30,0,-1,0,-1,0,5,0,0,0,0,0,1,0,0,0,0,0,9,3
2756,543840,183408,0.072309,51.531266,2,1,3,3,406,3,50,0,-1,0,-1,9,9,0,0,0,0,0,0,0,0,0,0,0,4,4
2757,533412,178080,-0.079948,51.485944,2,1,4,4,214,6,20,0,-1,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2758,543586,165029,0.061198,51.366182,2,1,3,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
2759,528452,179882,-0.150688,51.503286,2,1,7,3,4,1,30,1,2,3,4202,0,7,0,0,0,0,0,0,0,0,0,0,0,21,1
2760,533001,178942,-0.08554,51.493787,1,1,7,3,2,3,30,0,-1,0,-1,0,5,0,0,0,0,0,1,0,0,0,0,0,7,1
2761,506470,178508,-0.467679,51.4955,2,1,5,1,4,3,70,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2762,546260,174220,0.103369,51.448087,1,1,4,5,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
2763,505549,177041,-0.481379,51.482487,1,3,3,3,4,3,40,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
2764,538728,193062,0.002469,51.619293,2,1,4,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
2765,525161,178632,-0.198521,51.49279,2,1,7,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
2766,527761,175574,-0.162195,51.464727,1,1,7,3,3036,6,20,6,2,3,3220,0,5,0,0,0,0,0,0,0,0,0,0,0,14,1
2767,527021,168665,-0.175318,51.402802,1,1,5,5,0,1,20,1,2,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,5,1
2768,530672,169227,-0.122654,51.407024,2,1,5,5,0,6,20,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2769,516145,187996,-0.325243,51.578871,1,1,4,3,4006,1,30,1,1,3,404,9,9,0,0,0,0,0,1,0,0,0,0,0,22,3
2770,536838,171740,-0.033088,51.428154,2,1,2,6,0,6,20,3,4,3,2218,0,8,0,0,0,0,0,0,0,0,0,1,0,23,1
2771,520819,172085,-0.263269,51.434893,1,1,3,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
2772,534767,172444,-0.062591,51.434976,2,1,4,5,0,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
2773,507943,186083,-0.444149,51.563306,2,1,3,4,466,6,30,6,4,6,0,0,8,0,0,0,1,0,0,0,0,0,0,0,7,2
2774,536893,187856,-0.026049,51.572961,2,1,4,5,0,6,20,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2775,512964,182377,-0.372933,51.529015,2,1,7,5,0,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
2776,525734,164858,-0.195157,51.368874,2,2,4,4,2230,9,30,0,-1,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,11,1
2777,524403,174294,-0.21096,51.453971,2,1,5,3,3,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2778,518682,174259,-0.293269,51.454883,2,1,1,4,353,3,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
2779,539192,194696,0.009816,51.633861,1,1,5,3,1069,6,20,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
